Sample_ID	Population
EPI_ISL_3101634	SOUTH_AFRICA
EPI_ISL_3101635	SOUTH_AFRICA
EPI_ISL_3101636	SOUTH_AFRICA
EPI_ISL_3101638	SOUTH_AFRICA
EPI_ISL_3101640	SOUTH_AFRICA
EPI_ISL_3101643	SOUTH_AFRICA
EPI_ISL_3101644	SOUTH_AFRICA
EPI_ISL_3101646	SOUTH_AFRICA
EPI_ISL_3101648	SOUTH_AFRICA
EPI_ISL_3101651	SOUTH_AFRICA
EPI_ISL_3101653	SOUTH_AFRICA
EPI_ISL_3101654	SOUTH_AFRICA
EPI_ISL_3101655	SOUTH_AFRICA
EPI_ISL_3101657	SOUTH_AFRICA
EPI_ISL_3101658	SOUTH_AFRICA
EPI_ISL_3101659	SOUTH_AFRICA
EPI_ISL_3101660	SOUTH_AFRICA
EPI_ISL_3101664	SOUTH_AFRICA
EPI_ISL_3118689	SOUTH_AFRICA
EPI_ISL_3118694	SOUTH_AFRICA
EPI_ISL_3118695	SOUTH_AFRICA
EPI_ISL_3118706	SOUTH_AFRICA
EPI_ISL_3118753	SOUTH_AFRICA
EPI_ISL_3131776	SOUTH_AFRICA
EPI_ISL_3132499	SOUTH_AFRICA
EPI_ISL_3132500	SOUTH_AFRICA
EPI_ISL_3132502	SOUTH_AFRICA
EPI_ISL_3132507	SOUTH_AFRICA
EPI_ISL_3132508	SOUTH_AFRICA
EPI_ISL_3132509	SOUTH_AFRICA
EPI_ISL_3132517	SOUTH_AFRICA
EPI_ISL_3132522	SOUTH_AFRICA
EPI_ISL_3132529	SOUTH_AFRICA
EPI_ISL_3132532	SOUTH_AFRICA
EPI_ISL_3132539	SOUTH_AFRICA
EPI_ISL_3132540	SOUTH_AFRICA
EPI_ISL_3132545	SOUTH_AFRICA
EPI_ISL_3132550	SOUTH_AFRICA
EPI_ISL_3132551	SOUTH_AFRICA
EPI_ISL_3132552	SOUTH_AFRICA
EPI_ISL_3132556	SOUTH_AFRICA
EPI_ISL_3132558	SOUTH_AFRICA
EPI_ISL_3132559	SOUTH_AFRICA
EPI_ISL_3132560	SOUTH_AFRICA
EPI_ISL_3132561	SOUTH_AFRICA
EPI_ISL_3132562	SOUTH_AFRICA
EPI_ISL_3132566	SOUTH_AFRICA
EPI_ISL_3132575	SOUTH_AFRICA
EPI_ISL_3132577	SOUTH_AFRICA
EPI_ISL_3132578	SOUTH_AFRICA
EPI_ISL_3132584	SOUTH_AFRICA
EPI_ISL_3132587	SOUTH_AFRICA
EPI_ISL_3132596	SOUTH_AFRICA
EPI_ISL_3132600	SOUTH_AFRICA
EPI_ISL_3132607	SOUTH_AFRICA
EPI_ISL_3132608	SOUTH_AFRICA
EPI_ISL_3132620	SOUTH_AFRICA
EPI_ISL_3132623	SOUTH_AFRICA
EPI_ISL_3132625	SOUTH_AFRICA
EPI_ISL_3132629	SOUTH_AFRICA
EPI_ISL_3132630	SOUTH_AFRICA
EPI_ISL_3132631	SOUTH_AFRICA
EPI_ISL_3132632	SOUTH_AFRICA
EPI_ISL_3132633	SOUTH_AFRICA
EPI_ISL_3132634	SOUTH_AFRICA
EPI_ISL_3149299	SOUTH_AFRICA
EPI_ISL_3149300	SOUTH_AFRICA
EPI_ISL_3149301	SOUTH_AFRICA
EPI_ISL_3149306	SOUTH_AFRICA
EPI_ISL_3149307	SOUTH_AFRICA
EPI_ISL_3149310	SOUTH_AFRICA
EPI_ISL_3149313	SOUTH_AFRICA
EPI_ISL_3161773	SOUTH_AFRICA
EPI_ISL_3161787	SOUTH_AFRICA
EPI_ISL_3207489	SOUTH_AFRICA
EPI_ISL_3207491	SOUTH_AFRICA
EPI_ISL_3207492	SOUTH_AFRICA
EPI_ISL_3207493	SOUTH_AFRICA
EPI_ISL_3207494	SOUTH_AFRICA
EPI_ISL_3207495	SOUTH_AFRICA
EPI_ISL_3207497	SOUTH_AFRICA
EPI_ISL_3207498	SOUTH_AFRICA
EPI_ISL_3207499	SOUTH_AFRICA
EPI_ISL_3207501	SOUTH_AFRICA
EPI_ISL_3207502	SOUTH_AFRICA
EPI_ISL_3207503	SOUTH_AFRICA
EPI_ISL_3207504	SOUTH_AFRICA
EPI_ISL_3207505	SOUTH_AFRICA
EPI_ISL_3207506	SOUTH_AFRICA
EPI_ISL_3207508	SOUTH_AFRICA
EPI_ISL_3207512	SOUTH_AFRICA
EPI_ISL_3207514	SOUTH_AFRICA
EPI_ISL_3207515	SOUTH_AFRICA
EPI_ISL_3207516	SOUTH_AFRICA
EPI_ISL_3207517	SOUTH_AFRICA
EPI_ISL_3207518	SOUTH_AFRICA
EPI_ISL_3207519	SOUTH_AFRICA
EPI_ISL_3207520	SOUTH_AFRICA
EPI_ISL_3207521	SOUTH_AFRICA
EPI_ISL_3207522	SOUTH_AFRICA
EPI_ISL_3207524	SOUTH_AFRICA
EPI_ISL_3207535	SOUTH_AFRICA
EPI_ISL_3207536	SOUTH_AFRICA
EPI_ISL_3207538	SOUTH_AFRICA
EPI_ISL_3207539	SOUTH_AFRICA
EPI_ISL_3207540	SOUTH_AFRICA
EPI_ISL_3207541	SOUTH_AFRICA
EPI_ISL_3207542	SOUTH_AFRICA
EPI_ISL_3207543	SOUTH_AFRICA
EPI_ISL_3207545	SOUTH_AFRICA
EPI_ISL_3207547	SOUTH_AFRICA
EPI_ISL_3207548	SOUTH_AFRICA
EPI_ISL_3207551	SOUTH_AFRICA
EPI_ISL_3207554	SOUTH_AFRICA
EPI_ISL_3207555	SOUTH_AFRICA
EPI_ISL_3207556	SOUTH_AFRICA
EPI_ISL_3207557	SOUTH_AFRICA
EPI_ISL_3207558	SOUTH_AFRICA
EPI_ISL_3207560	SOUTH_AFRICA
EPI_ISL_3207561	SOUTH_AFRICA
EPI_ISL_3207565	SOUTH_AFRICA
EPI_ISL_3207566	SOUTH_AFRICA
EPI_ISL_3207568	SOUTH_AFRICA
EPI_ISL_3207569	SOUTH_AFRICA
EPI_ISL_3207572	SOUTH_AFRICA
EPI_ISL_3207575	SOUTH_AFRICA
EPI_ISL_3207576	SOUTH_AFRICA
EPI_ISL_3207577	SOUTH_AFRICA
EPI_ISL_3207579	SOUTH_AFRICA
EPI_ISL_3207580	SOUTH_AFRICA
EPI_ISL_3207583	SOUTH_AFRICA
EPI_ISL_3207586	SOUTH_AFRICA
EPI_ISL_3207587	SOUTH_AFRICA
EPI_ISL_3219772	SOUTH_AFRICA
EPI_ISL_3219773	SOUTH_AFRICA
EPI_ISL_3219774	SOUTH_AFRICA
EPI_ISL_3219776	SOUTH_AFRICA
EPI_ISL_3219777	SOUTH_AFRICA
EPI_ISL_3219778	SOUTH_AFRICA
EPI_ISL_3219779	SOUTH_AFRICA
EPI_ISL_3219780	SOUTH_AFRICA
EPI_ISL_3219781	SOUTH_AFRICA
EPI_ISL_3219782	SOUTH_AFRICA
EPI_ISL_3219785	SOUTH_AFRICA
EPI_ISL_3219786	SOUTH_AFRICA
EPI_ISL_3219787	SOUTH_AFRICA
EPI_ISL_3219788	SOUTH_AFRICA
EPI_ISL_3219789	SOUTH_AFRICA
EPI_ISL_3219790	SOUTH_AFRICA
EPI_ISL_3219791	SOUTH_AFRICA
EPI_ISL_3219793	SOUTH_AFRICA
EPI_ISL_3219795	SOUTH_AFRICA
EPI_ISL_3219797	SOUTH_AFRICA
EPI_ISL_3219798	SOUTH_AFRICA
EPI_ISL_3219799	SOUTH_AFRICA
EPI_ISL_3219801	SOUTH_AFRICA
EPI_ISL_3219802	SOUTH_AFRICA
EPI_ISL_3219803	SOUTH_AFRICA
EPI_ISL_3219805	SOUTH_AFRICA
EPI_ISL_3219809	SOUTH_AFRICA
EPI_ISL_3219811	SOUTH_AFRICA
EPI_ISL_3219812	SOUTH_AFRICA
EPI_ISL_3219813	SOUTH_AFRICA
EPI_ISL_3219814	SOUTH_AFRICA
EPI_ISL_3219815	SOUTH_AFRICA
EPI_ISL_3219816	SOUTH_AFRICA
EPI_ISL_3219817	SOUTH_AFRICA
EPI_ISL_3219818	SOUTH_AFRICA
EPI_ISL_3219820	SOUTH_AFRICA
EPI_ISL_3219821	SOUTH_AFRICA
EPI_ISL_3219824	SOUTH_AFRICA
EPI_ISL_3219825	SOUTH_AFRICA
EPI_ISL_3219826	SOUTH_AFRICA
EPI_ISL_3219827	SOUTH_AFRICA
EPI_ISL_3219829	SOUTH_AFRICA
EPI_ISL_3219830	SOUTH_AFRICA
EPI_ISL_3219834	SOUTH_AFRICA
EPI_ISL_3219836	SOUTH_AFRICA
EPI_ISL_3219837	SOUTH_AFRICA
EPI_ISL_3219838	SOUTH_AFRICA
EPI_ISL_3219839	SOUTH_AFRICA
EPI_ISL_3219840	SOUTH_AFRICA
EPI_ISL_3219842	SOUTH_AFRICA
EPI_ISL_3219843	SOUTH_AFRICA
EPI_ISL_3219844	SOUTH_AFRICA
EPI_ISL_3219846	SOUTH_AFRICA
EPI_ISL_3219847	SOUTH_AFRICA
EPI_ISL_3219852	SOUTH_AFRICA
EPI_ISL_3219857	SOUTH_AFRICA
EPI_ISL_3219858	SOUTH_AFRICA
EPI_ISL_3219859	SOUTH_AFRICA
EPI_ISL_3219860	SOUTH_AFRICA
EPI_ISL_3219862	SOUTH_AFRICA
EPI_ISL_3219867	SOUTH_AFRICA
EPI_ISL_3219869	SOUTH_AFRICA
EPI_ISL_3219871	SOUTH_AFRICA
EPI_ISL_3219872	SOUTH_AFRICA
EPI_ISL_3219873	SOUTH_AFRICA
EPI_ISL_3219874	SOUTH_AFRICA
EPI_ISL_3219875	SOUTH_AFRICA
EPI_ISL_3219876	SOUTH_AFRICA
EPI_ISL_3219877	SOUTH_AFRICA
EPI_ISL_3219880	SOUTH_AFRICA
EPI_ISL_3219881	SOUTH_AFRICA
EPI_ISL_3219882	SOUTH_AFRICA
EPI_ISL_3219883	SOUTH_AFRICA
EPI_ISL_3219884	SOUTH_AFRICA
EPI_ISL_3219887	SOUTH_AFRICA
EPI_ISL_3219888	SOUTH_AFRICA
EPI_ISL_3219889	SOUTH_AFRICA
EPI_ISL_3219891	SOUTH_AFRICA
EPI_ISL_3219892	SOUTH_AFRICA
EPI_ISL_3219893	SOUTH_AFRICA
EPI_ISL_3219896	SOUTH_AFRICA
EPI_ISL_3219899	SOUTH_AFRICA
EPI_ISL_3219900	SOUTH_AFRICA
EPI_ISL_3219903	SOUTH_AFRICA
EPI_ISL_3219905	SOUTH_AFRICA
EPI_ISL_3219906	SOUTH_AFRICA
EPI_ISL_3219912	SOUTH_AFRICA
EPI_ISL_3219913	SOUTH_AFRICA
EPI_ISL_3219914	SOUTH_AFRICA
EPI_ISL_3219915	SOUTH_AFRICA
EPI_ISL_3219917	SOUTH_AFRICA
EPI_ISL_3219918	SOUTH_AFRICA
EPI_ISL_3219919	SOUTH_AFRICA
EPI_ISL_3219921	SOUTH_AFRICA
EPI_ISL_3236932	SOUTH_AFRICA
EPI_ISL_3236935	SOUTH_AFRICA
EPI_ISL_3236936	SOUTH_AFRICA
EPI_ISL_3236938	SOUTH_AFRICA
EPI_ISL_3236939	SOUTH_AFRICA
EPI_ISL_3236940	SOUTH_AFRICA
EPI_ISL_3236941	SOUTH_AFRICA
EPI_ISL_3236942	SOUTH_AFRICA
EPI_ISL_3236944	SOUTH_AFRICA
EPI_ISL_3236945	SOUTH_AFRICA
EPI_ISL_3236946	SOUTH_AFRICA
EPI_ISL_3236947	SOUTH_AFRICA
EPI_ISL_3236950	SOUTH_AFRICA
EPI_ISL_3236952	SOUTH_AFRICA
EPI_ISL_3236953	SOUTH_AFRICA
EPI_ISL_3236954	SOUTH_AFRICA
EPI_ISL_3236956	SOUTH_AFRICA
EPI_ISL_3236958	SOUTH_AFRICA
EPI_ISL_3236963	SOUTH_AFRICA
EPI_ISL_3236964	SOUTH_AFRICA
EPI_ISL_3236965	SOUTH_AFRICA
EPI_ISL_3236966	SOUTH_AFRICA
EPI_ISL_3236967	SOUTH_AFRICA
EPI_ISL_3236969	SOUTH_AFRICA
EPI_ISL_3236970	SOUTH_AFRICA
EPI_ISL_3236971	SOUTH_AFRICA
EPI_ISL_3236973	SOUTH_AFRICA
EPI_ISL_3236975	SOUTH_AFRICA
EPI_ISL_3236977	SOUTH_AFRICA
EPI_ISL_3236980	SOUTH_AFRICA
EPI_ISL_3236982	SOUTH_AFRICA
EPI_ISL_3236983	SOUTH_AFRICA
EPI_ISL_3236985	SOUTH_AFRICA
EPI_ISL_3236986	SOUTH_AFRICA
EPI_ISL_3236988	SOUTH_AFRICA
EPI_ISL_3236989	SOUTH_AFRICA
EPI_ISL_3236990	SOUTH_AFRICA
EPI_ISL_3236992	SOUTH_AFRICA
EPI_ISL_3236993	SOUTH_AFRICA
EPI_ISL_3237004	SOUTH_AFRICA
EPI_ISL_3237005	SOUTH_AFRICA
EPI_ISL_3237006	SOUTH_AFRICA
EPI_ISL_3237007	SOUTH_AFRICA
EPI_ISL_3237009	SOUTH_AFRICA
EPI_ISL_3237010	SOUTH_AFRICA
EPI_ISL_3237011	SOUTH_AFRICA
EPI_ISL_3237013	SOUTH_AFRICA
EPI_ISL_3237014	SOUTH_AFRICA
EPI_ISL_3237015	SOUTH_AFRICA
EPI_ISL_3237017	SOUTH_AFRICA
EPI_ISL_3237018	SOUTH_AFRICA
EPI_ISL_3237019	SOUTH_AFRICA
EPI_ISL_3237021	SOUTH_AFRICA
EPI_ISL_3237023	SOUTH_AFRICA
EPI_ISL_3237024	SOUTH_AFRICA
EPI_ISL_3237026	SOUTH_AFRICA
EPI_ISL_3237027	SOUTH_AFRICA
EPI_ISL_3237031	SOUTH_AFRICA
EPI_ISL_3237032	SOUTH_AFRICA
EPI_ISL_3237052	SOUTH_AFRICA
EPI_ISL_3237054	SOUTH_AFRICA
EPI_ISL_3237055	SOUTH_AFRICA
EPI_ISL_3237056	SOUTH_AFRICA
EPI_ISL_3237057	SOUTH_AFRICA
EPI_ISL_3237059	SOUTH_AFRICA
EPI_ISL_3237062	SOUTH_AFRICA
EPI_ISL_3237064	SOUTH_AFRICA
EPI_ISL_3237066	SOUTH_AFRICA
EPI_ISL_3237068	SOUTH_AFRICA
EPI_ISL_3237069	SOUTH_AFRICA
EPI_ISL_3237070	SOUTH_AFRICA
EPI_ISL_3237071	SOUTH_AFRICA
EPI_ISL_3237073	SOUTH_AFRICA
EPI_ISL_3237074	SOUTH_AFRICA
EPI_ISL_3237076	SOUTH_AFRICA
EPI_ISL_3237077	SOUTH_AFRICA
EPI_ISL_3237078	SOUTH_AFRICA
EPI_ISL_3237080	SOUTH_AFRICA
EPI_ISL_3237083	SOUTH_AFRICA
EPI_ISL_3237084	SOUTH_AFRICA
EPI_ISL_3237085	SOUTH_AFRICA
EPI_ISL_3237086	SOUTH_AFRICA
EPI_ISL_3237087	SOUTH_AFRICA
EPI_ISL_3237088	SOUTH_AFRICA
EPI_ISL_3237089	SOUTH_AFRICA
EPI_ISL_3237090	SOUTH_AFRICA
EPI_ISL_3237093	SOUTH_AFRICA
EPI_ISL_3237095	SOUTH_AFRICA
EPI_ISL_3237096	SOUTH_AFRICA
EPI_ISL_3237099	SOUTH_AFRICA
EPI_ISL_3237100	SOUTH_AFRICA
EPI_ISL_3237102	SOUTH_AFRICA
EPI_ISL_3237103	SOUTH_AFRICA
EPI_ISL_3237105	SOUTH_AFRICA
EPI_ISL_3237107	SOUTH_AFRICA
EPI_ISL_3237109	SOUTH_AFRICA
EPI_ISL_3237110	SOUTH_AFRICA
EPI_ISL_3237111	SOUTH_AFRICA
EPI_ISL_3237113	SOUTH_AFRICA
EPI_ISL_3237116	SOUTH_AFRICA
EPI_ISL_3237119	SOUTH_AFRICA
EPI_ISL_3237120	SOUTH_AFRICA
EPI_ISL_3237126	SOUTH_AFRICA
EPI_ISL_3237128	SOUTH_AFRICA
EPI_ISL_3237129	SOUTH_AFRICA
EPI_ISL_3237131	SOUTH_AFRICA
EPI_ISL_3237133	SOUTH_AFRICA
EPI_ISL_3237137	SOUTH_AFRICA
EPI_ISL_3237138	SOUTH_AFRICA
EPI_ISL_3237139	SOUTH_AFRICA
EPI_ISL_3237145	SOUTH_AFRICA
EPI_ISL_3237147	SOUTH_AFRICA
EPI_ISL_3237148	SOUTH_AFRICA
EPI_ISL_3237149	SOUTH_AFRICA
EPI_ISL_3237152	SOUTH_AFRICA
EPI_ISL_3237153	SOUTH_AFRICA
EPI_ISL_3237154	SOUTH_AFRICA
EPI_ISL_3237156	SOUTH_AFRICA
EPI_ISL_3237158	SOUTH_AFRICA
EPI_ISL_3237160	SOUTH_AFRICA
EPI_ISL_3237161	SOUTH_AFRICA
EPI_ISL_3237163	SOUTH_AFRICA
EPI_ISL_3237164	SOUTH_AFRICA
EPI_ISL_3237167	SOUTH_AFRICA
EPI_ISL_3237168	SOUTH_AFRICA
EPI_ISL_3237169	SOUTH_AFRICA
EPI_ISL_3237170	SOUTH_AFRICA
EPI_ISL_3237172	SOUTH_AFRICA
EPI_ISL_3237195	SOUTH_AFRICA
EPI_ISL_3237197	SOUTH_AFRICA
EPI_ISL_3237198	SOUTH_AFRICA
EPI_ISL_3237199	SOUTH_AFRICA
EPI_ISL_3237200	SOUTH_AFRICA
EPI_ISL_3237201	SOUTH_AFRICA
EPI_ISL_3237202	SOUTH_AFRICA
EPI_ISL_3237203	SOUTH_AFRICA
EPI_ISL_3237204	SOUTH_AFRICA
EPI_ISL_3237205	SOUTH_AFRICA
EPI_ISL_3237206	SOUTH_AFRICA
EPI_ISL_3237207	SOUTH_AFRICA
EPI_ISL_3237208	SOUTH_AFRICA
EPI_ISL_3237209	SOUTH_AFRICA
EPI_ISL_3237210	SOUTH_AFRICA
EPI_ISL_3237211	SOUTH_AFRICA
EPI_ISL_3237212	SOUTH_AFRICA
EPI_ISL_3237213	SOUTH_AFRICA
EPI_ISL_3237215	SOUTH_AFRICA
EPI_ISL_3237216	SOUTH_AFRICA
EPI_ISL_3237217	SOUTH_AFRICA
EPI_ISL_3237218	SOUTH_AFRICA
EPI_ISL_3237219	SOUTH_AFRICA
EPI_ISL_3237220	SOUTH_AFRICA
EPI_ISL_3237221	SOUTH_AFRICA
EPI_ISL_3237222	SOUTH_AFRICA
EPI_ISL_3237224	SOUTH_AFRICA
EPI_ISL_3237225	SOUTH_AFRICA
EPI_ISL_3237226	SOUTH_AFRICA
EPI_ISL_3237228	SOUTH_AFRICA
EPI_ISL_3237229	SOUTH_AFRICA
EPI_ISL_3237235	SOUTH_AFRICA
EPI_ISL_3237238	SOUTH_AFRICA
EPI_ISL_3237240	SOUTH_AFRICA
EPI_ISL_3247095	SOUTH_AFRICA
EPI_ISL_3261865	SOUTH_AFRICA
EPI_ISL_3261866	SOUTH_AFRICA
EPI_ISL_3261867	SOUTH_AFRICA
EPI_ISL_3261868	SOUTH_AFRICA
EPI_ISL_3261869	SOUTH_AFRICA
EPI_ISL_3261871	SOUTH_AFRICA
EPI_ISL_3261880	SOUTH_AFRICA
EPI_ISL_3261883	SOUTH_AFRICA
EPI_ISL_3261886	SOUTH_AFRICA
EPI_ISL_3261890	SOUTH_AFRICA
EPI_ISL_3261895	SOUTH_AFRICA
EPI_ISL_3261901	SOUTH_AFRICA
EPI_ISL_3261904	SOUTH_AFRICA
EPI_ISL_3261905	SOUTH_AFRICA
EPI_ISL_3261906	SOUTH_AFRICA
EPI_ISL_3261907	SOUTH_AFRICA
EPI_ISL_3261908	SOUTH_AFRICA
EPI_ISL_3261909	SOUTH_AFRICA
EPI_ISL_3261910	SOUTH_AFRICA
EPI_ISL_3261911	SOUTH_AFRICA
EPI_ISL_3261913	SOUTH_AFRICA
EPI_ISL_3261924	SOUTH_AFRICA
EPI_ISL_3261925	SOUTH_AFRICA
EPI_ISL_3261928	SOUTH_AFRICA
EPI_ISL_3261929	SOUTH_AFRICA
EPI_ISL_3261930	SOUTH_AFRICA
EPI_ISL_3261931	SOUTH_AFRICA
EPI_ISL_3261936	SOUTH_AFRICA
EPI_ISL_3261939	SOUTH_AFRICA
EPI_ISL_3261942	SOUTH_AFRICA
EPI_ISL_3261944	SOUTH_AFRICA
EPI_ISL_3261945	SOUTH_AFRICA
EPI_ISL_3261948	SOUTH_AFRICA
EPI_ISL_3261949	SOUTH_AFRICA
EPI_ISL_3261954	SOUTH_AFRICA
EPI_ISL_3261955	SOUTH_AFRICA
EPI_ISL_3261956	SOUTH_AFRICA
EPI_ISL_3261961	SOUTH_AFRICA
EPI_ISL_3261963	SOUTH_AFRICA
EPI_ISL_3261964	SOUTH_AFRICA
EPI_ISL_3261965	SOUTH_AFRICA
EPI_ISL_3261968	SOUTH_AFRICA
EPI_ISL_3261970	SOUTH_AFRICA
EPI_ISL_3261971	SOUTH_AFRICA
EPI_ISL_3261972	SOUTH_AFRICA
EPI_ISL_3261973	SOUTH_AFRICA
EPI_ISL_3261974	SOUTH_AFRICA
EPI_ISL_3261976	SOUTH_AFRICA
EPI_ISL_3267722	SOUTH_AFRICA
EPI_ISL_3267723	SOUTH_AFRICA
EPI_ISL_3267724	SOUTH_AFRICA
EPI_ISL_3267730	SOUTH_AFRICA
EPI_ISL_3267731	SOUTH_AFRICA
EPI_ISL_3267732	SOUTH_AFRICA
EPI_ISL_3267736	SOUTH_AFRICA
EPI_ISL_3267737	SOUTH_AFRICA
EPI_ISL_3267738	SOUTH_AFRICA
EPI_ISL_3267739	SOUTH_AFRICA
EPI_ISL_3267740	SOUTH_AFRICA
EPI_ISL_3267741	SOUTH_AFRICA
EPI_ISL_3267743	SOUTH_AFRICA
EPI_ISL_3267744	SOUTH_AFRICA
EPI_ISL_3267745	SOUTH_AFRICA
EPI_ISL_3267746	SOUTH_AFRICA
EPI_ISL_3267752	SOUTH_AFRICA
EPI_ISL_3275350	SOUTH_AFRICA
EPI_ISL_3275351	SOUTH_AFRICA
EPI_ISL_3275352	SOUTH_AFRICA
EPI_ISL_3275353	SOUTH_AFRICA
EPI_ISL_3275354	SOUTH_AFRICA
EPI_ISL_3275356	SOUTH_AFRICA
EPI_ISL_3275359	SOUTH_AFRICA
EPI_ISL_3275362	SOUTH_AFRICA
EPI_ISL_3275363	SOUTH_AFRICA
EPI_ISL_3275365	SOUTH_AFRICA
EPI_ISL_3275366	SOUTH_AFRICA
EPI_ISL_3275367	SOUTH_AFRICA
EPI_ISL_3275368	SOUTH_AFRICA
EPI_ISL_3275369	SOUTH_AFRICA
EPI_ISL_3275370	SOUTH_AFRICA
EPI_ISL_3275371	SOUTH_AFRICA
EPI_ISL_3275372	SOUTH_AFRICA
EPI_ISL_3275373	SOUTH_AFRICA
EPI_ISL_3275374	SOUTH_AFRICA
EPI_ISL_3275375	SOUTH_AFRICA
EPI_ISL_3275376	SOUTH_AFRICA
EPI_ISL_3275377	SOUTH_AFRICA
EPI_ISL_3275378	SOUTH_AFRICA
EPI_ISL_3275379	SOUTH_AFRICA
EPI_ISL_3281585	SOUTH_AFRICA
EPI_ISL_3281590	SOUTH_AFRICA
EPI_ISL_3281592	SOUTH_AFRICA
EPI_ISL_3281593	SOUTH_AFRICA
EPI_ISL_3281595	SOUTH_AFRICA
EPI_ISL_3281598	SOUTH_AFRICA
EPI_ISL_3281599	SOUTH_AFRICA
EPI_ISL_3342153	SOUTH_AFRICA
EPI_ISL_3342160	SOUTH_AFRICA
EPI_ISL_3342164	SOUTH_AFRICA
EPI_ISL_3342165	SOUTH_AFRICA
EPI_ISL_3342166	SOUTH_AFRICA
EPI_ISL_3342167	SOUTH_AFRICA
EPI_ISL_3342170	SOUTH_AFRICA
EPI_ISL_3342171	SOUTH_AFRICA
EPI_ISL_3342173	SOUTH_AFRICA
EPI_ISL_3342174	SOUTH_AFRICA
EPI_ISL_3342175	SOUTH_AFRICA
EPI_ISL_3342177	SOUTH_AFRICA
EPI_ISL_3342178	SOUTH_AFRICA
EPI_ISL_3342179	SOUTH_AFRICA
EPI_ISL_3342181	SOUTH_AFRICA
EPI_ISL_3342188	SOUTH_AFRICA
EPI_ISL_3342191	SOUTH_AFRICA
EPI_ISL_3342192	SOUTH_AFRICA
EPI_ISL_3342193	SOUTH_AFRICA
EPI_ISL_3342195	SOUTH_AFRICA
EPI_ISL_3342196	SOUTH_AFRICA
EPI_ISL_3342199	SOUTH_AFRICA
EPI_ISL_3342201	SOUTH_AFRICA
EPI_ISL_3342203	SOUTH_AFRICA
EPI_ISL_3342204	SOUTH_AFRICA
EPI_ISL_3342207	SOUTH_AFRICA
EPI_ISL_3342208	SOUTH_AFRICA
EPI_ISL_3342209	SOUTH_AFRICA
EPI_ISL_3342210	SOUTH_AFRICA
EPI_ISL_3342212	SOUTH_AFRICA
EPI_ISL_3342214	SOUTH_AFRICA
EPI_ISL_3342215	SOUTH_AFRICA
EPI_ISL_3342217	SOUTH_AFRICA
EPI_ISL_3342218	SOUTH_AFRICA
EPI_ISL_3342221	SOUTH_AFRICA
EPI_ISL_3342225	SOUTH_AFRICA
EPI_ISL_3342226	SOUTH_AFRICA
EPI_ISL_3342230	SOUTH_AFRICA
EPI_ISL_3342233	SOUTH_AFRICA
EPI_ISL_3342235	SOUTH_AFRICA
EPI_ISL_3342236	SOUTH_AFRICA
EPI_ISL_3342239	SOUTH_AFRICA
EPI_ISL_3342240	SOUTH_AFRICA
EPI_ISL_3342242	SOUTH_AFRICA
EPI_ISL_3342243	SOUTH_AFRICA
EPI_ISL_3342248	SOUTH_AFRICA
EPI_ISL_3342249	SOUTH_AFRICA
EPI_ISL_3342250	SOUTH_AFRICA
EPI_ISL_3342251	SOUTH_AFRICA
EPI_ISL_3342253	SOUTH_AFRICA
EPI_ISL_3342254	SOUTH_AFRICA
EPI_ISL_3342261	SOUTH_AFRICA
EPI_ISL_3342262	SOUTH_AFRICA
EPI_ISL_3342264	SOUTH_AFRICA
EPI_ISL_3342266	SOUTH_AFRICA
EPI_ISL_3342267	SOUTH_AFRICA
EPI_ISL_3342274	SOUTH_AFRICA
EPI_ISL_3342279	SOUTH_AFRICA
EPI_ISL_3342280	SOUTH_AFRICA
EPI_ISL_3342282	SOUTH_AFRICA
EPI_ISL_3342283	SOUTH_AFRICA
EPI_ISL_3342286	SOUTH_AFRICA
EPI_ISL_3342287	SOUTH_AFRICA
EPI_ISL_3342288	SOUTH_AFRICA
EPI_ISL_3342291	SOUTH_AFRICA
EPI_ISL_3342294	SOUTH_AFRICA
EPI_ISL_3342295	SOUTH_AFRICA
EPI_ISL_3342297	SOUTH_AFRICA
EPI_ISL_3342298	SOUTH_AFRICA
EPI_ISL_3342300	SOUTH_AFRICA
EPI_ISL_3342302	SOUTH_AFRICA
EPI_ISL_3342303	SOUTH_AFRICA
EPI_ISL_3342304	SOUTH_AFRICA
EPI_ISL_3342305	SOUTH_AFRICA
EPI_ISL_3342306	SOUTH_AFRICA
EPI_ISL_3342308	SOUTH_AFRICA
EPI_ISL_3342309	SOUTH_AFRICA
EPI_ISL_3342311	SOUTH_AFRICA
EPI_ISL_3342313	SOUTH_AFRICA
EPI_ISL_3342317	SOUTH_AFRICA
EPI_ISL_3342319	SOUTH_AFRICA
EPI_ISL_3342320	SOUTH_AFRICA
EPI_ISL_3342323	SOUTH_AFRICA
EPI_ISL_3342324	SOUTH_AFRICA
EPI_ISL_3342325	SOUTH_AFRICA
EPI_ISL_3342326	SOUTH_AFRICA
EPI_ISL_3342328	SOUTH_AFRICA
EPI_ISL_3342334	SOUTH_AFRICA
EPI_ISL_3342336	SOUTH_AFRICA
EPI_ISL_3342347	SOUTH_AFRICA
EPI_ISL_3342350	SOUTH_AFRICA
EPI_ISL_3342351	SOUTH_AFRICA
EPI_ISL_3342357	SOUTH_AFRICA
EPI_ISL_3342359	SOUTH_AFRICA
EPI_ISL_3342366	SOUTH_AFRICA
EPI_ISL_3342369	SOUTH_AFRICA
