Sample_ID	Population
EPI_ISL_19731155	2025
EPI_ISL_19731156	2025
EPI_ISL_19731157	2025
EPI_ISL_19731158	2025
EPI_ISL_19731159	2025
EPI_ISL_19731160	2025
EPI_ISL_19731161	2025
EPI_ISL_19731162	2025
EPI_ISL_19731163	2025
EPI_ISL_19731164	2025
EPI_ISL_19731165	2025
EPI_ISL_19731166	2025
EPI_ISL_19731167	2025
EPI_ISL_19731168	2025
EPI_ISL_19731169	2025
EPI_ISL_19731170	2025
EPI_ISL_19731171	2025
EPI_ISL_19731172	2025
EPI_ISL_19731173	2025
EPI_ISL_19731174	2025
EPI_ISL_19731175	2025
EPI_ISL_19731177	2025
EPI_ISL_19731178	2025
EPI_ISL_19731179	2025
EPI_ISL_19731180	2025
EPI_ISL_19731181	2025
EPI_ISL_19731182	2025
EPI_ISL_19731184	2025
EPI_ISL_19731185	2025
EPI_ISL_19731186	2025
EPI_ISL_19731187	2025
EPI_ISL_19731188	2025
EPI_ISL_19731189	2025
EPI_ISL_19731190	2025
EPI_ISL_19731191	2025
EPI_ISL_19731192	2025
EPI_ISL_19731193	2025
EPI_ISL_19731194	2025
EPI_ISL_19731195	2025
EPI_ISL_19731197	2025
EPI_ISL_19731198	2025
EPI_ISL_19731199	2025
EPI_ISL_19731200	2025
EPI_ISL_19731201	2025
EPI_ISL_19731202	2025
EPI_ISL_19731208	2025
EPI_ISL_19731209	2025
EPI_ISL_19731210	2025
EPI_ISL_19731211	2025
EPI_ISL_19731212	2025
EPI_ISL_19731213	2025
EPI_ISL_19731214	2025
EPI_ISL_19731215	2025
EPI_ISL_19731216	2025
EPI_ISL_19731217	2025
EPI_ISL_19731218	2025
EPI_ISL_19731219	2025
EPI_ISL_19731220	2025
EPI_ISL_19731221	2025
EPI_ISL_19731222	2025
EPI_ISL_19731223	2025
EPI_ISL_19731224	2025
EPI_ISL_19731225	2025
EPI_ISL_19731226	2025
EPI_ISL_19731227	2025
EPI_ISL_19731228	2025
EPI_ISL_19731229	2025
EPI_ISL_19731230	2025
EPI_ISL_19731231	2025
EPI_ISL_19731232	2025
EPI_ISL_19731233	2025
EPI_ISL_19731234	2025
EPI_ISL_19731235	2025
EPI_ISL_19731236	2025
EPI_ISL_19731237	2025
EPI_ISL_19731238	2025
EPI_ISL_19731239	2025
EPI_ISL_19731240	2025
EPI_ISL_19731242	2025
EPI_ISL_19731243	2025
EPI_ISL_19731244	2025
EPI_ISL_19731245	2025
EPI_ISL_19731246	2025
EPI_ISL_19731247	2025
EPI_ISL_19731248	2025
EPI_ISL_19731249	2025
EPI_ISL_19731250	2025
EPI_ISL_19731251	2025
EPI_ISL_19731252	2025
EPI_ISL_19731253	2025
EPI_ISL_19731254	2025
EPI_ISL_19731255	2025
EPI_ISL_19731256	2025
EPI_ISL_19731257	2025
EPI_ISL_19731259	2025
EPI_ISL_19731260	2025
EPI_ISL_19731261	2025
EPI_ISL_19731262	2025
EPI_ISL_19731263	2025
EPI_ISL_19731264	2025
EPI_ISL_19731265	2025
EPI_ISL_19731266	2025
EPI_ISL_19731267	2025
EPI_ISL_19731341	2025
EPI_ISL_19731342	2025
EPI_ISL_19731344	2025
EPI_ISL_19731347	2025
EPI_ISL_19731348	2025
EPI_ISL_19731351	2025
EPI_ISL_19731354	2025
EPI_ISL_19731355	2025
EPI_ISL_19731357	2025
EPI_ISL_19731358	2025
EPI_ISL_19731359	2025
EPI_ISL_19744935	2025
EPI_ISL_19744936	2025
EPI_ISL_19744937	2025
EPI_ISL_19744938	2025
EPI_ISL_19744939	2025
EPI_ISL_19747398	2025
EPI_ISL_19747399	2025
EPI_ISL_19747400	2025
EPI_ISL_19747401	2025
EPI_ISL_19747402	2025
EPI_ISL_19747403	2025
EPI_ISL_19747404	2025
EPI_ISL_19747405	2025
EPI_ISL_19747406	2025
EPI_ISL_19747407	2025
EPI_ISL_19747408	2025
EPI_ISL_19747409	2025
EPI_ISL_19747410	2025
EPI_ISL_19747411	2025
EPI_ISL_19747412	2025
EPI_ISL_19747413	2025
EPI_ISL_19747414	2025
EPI_ISL_19747415	2025
EPI_ISL_19747416	2025
EPI_ISL_19747417	2025
EPI_ISL_19747418	2025
EPI_ISL_19747419	2025
EPI_ISL_19747420	2025
EPI_ISL_19747421	2025
EPI_ISL_19747422	2025
EPI_ISL_19747423	2025
EPI_ISL_19747424	2025
EPI_ISL_19747425	2025
EPI_ISL_19747426	2025
EPI_ISL_19747427	2025
EPI_ISL_19747428	2025
EPI_ISL_19747429	2025
EPI_ISL_19747430	2025
EPI_ISL_19747431	2025
EPI_ISL_19747432	2025
EPI_ISL_19747433	2025
EPI_ISL_19747434	2025
EPI_ISL_19747435	2025
EPI_ISL_19747444	2025
EPI_ISL_19747710	2025
EPI_ISL_19747711	2025
EPI_ISL_19747712	2025
EPI_ISL_19747713	2025
EPI_ISL_19747714	2025
EPI_ISL_19747715	2025
EPI_ISL_19747716	2025
EPI_ISL_19747718	2025
EPI_ISL_19747719	2025
EPI_ISL_19747720	2025
EPI_ISL_19747721	2025
EPI_ISL_19747722	2025
EPI_ISL_19747723	2025
EPI_ISL_19747724	2025
EPI_ISL_19747725	2025
EPI_ISL_19747726	2025
EPI_ISL_19747727	2025
EPI_ISL_19747728	2025
EPI_ISL_19747729	2025
EPI_ISL_19747730	2025
EPI_ISL_19747731	2025
EPI_ISL_19747732	2025
EPI_ISL_19747733	2025
EPI_ISL_19747734	2025
EPI_ISL_19747735	2025
EPI_ISL_19747736	2025
EPI_ISL_19747737	2025
EPI_ISL_19747738	2025
EPI_ISL_19747739	2025
EPI_ISL_19747740	2025
EPI_ISL_19747741	2025
EPI_ISL_19747742	2025
EPI_ISL_19747743	2025
EPI_ISL_19747744	2025
EPI_ISL_19747745	2025
EPI_ISL_19747746	2025
EPI_ISL_19747747	2025
EPI_ISL_19747748	2025
EPI_ISL_19747750	2025
EPI_ISL_19747751	2025
EPI_ISL_19747752	2025
EPI_ISL_19747753	2025
EPI_ISL_19747754	2025
EPI_ISL_19747755	2025
EPI_ISL_19747756	2025
EPI_ISL_19747757	2025
EPI_ISL_19747758	2025
EPI_ISL_19747759	2025
EPI_ISL_19747760	2025
EPI_ISL_19747761	2025
EPI_ISL_19747762	2025
EPI_ISL_19747763	2025
EPI_ISL_19747764	2025
EPI_ISL_19747765	2025
EPI_ISL_19747766	2025
EPI_ISL_19747767	2025
EPI_ISL_19747768	2025
EPI_ISL_19747769	2025
EPI_ISL_19747770	2025
EPI_ISL_19747771	2025
EPI_ISL_19747772	2025
EPI_ISL_19747773	2025
EPI_ISL_19747774	2025
EPI_ISL_19747775	2025
EPI_ISL_19747776	2025
EPI_ISL_19747777	2025
EPI_ISL_19747778	2025
EPI_ISL_19747779	2025
EPI_ISL_19747780	2025
EPI_ISL_19747781	2025
EPI_ISL_19747782	2025
EPI_ISL_19747783	2025
EPI_ISL_19747784	2025
EPI_ISL_19747785	2025
EPI_ISL_19747786	2025
EPI_ISL_19747787	2025
EPI_ISL_19747788	2025
EPI_ISL_19747789	2025
EPI_ISL_19747790	2025
EPI_ISL_19747791	2025
EPI_ISL_19747792	2025
EPI_ISL_19747793	2025
EPI_ISL_19747794	2025
EPI_ISL_19747795	2025
EPI_ISL_19747796	2025
EPI_ISL_19747797	2025
EPI_ISL_19747798	2025
EPI_ISL_19747799	2025
EPI_ISL_19747800	2025
EPI_ISL_19747801	2025
EPI_ISL_19747802	2025
EPI_ISL_19747803	2025
EPI_ISL_19747804	2025
EPI_ISL_19747805	2025
EPI_ISL_19747806	2025
EPI_ISL_19747807	2025
EPI_ISL_19747808	2025
EPI_ISL_19747809	2025
EPI_ISL_19747810	2025
EPI_ISL_19747811	2025
EPI_ISL_19747812	2025
EPI_ISL_19747813	2025
EPI_ISL_19747814	2025
EPI_ISL_19747815	2025
EPI_ISL_19747816	2025
EPI_ISL_19747817	2025
EPI_ISL_19747818	2025
EPI_ISL_19747819	2025
EPI_ISL_19747820	2025
EPI_ISL_19747822	2025
EPI_ISL_19747823	2025
EPI_ISL_19747824	2025
EPI_ISL_19747825	2025
EPI_ISL_19747827	2025
EPI_ISL_19747828	2025
EPI_ISL_19747829	2025
EPI_ISL_19747830	2025
EPI_ISL_19747831	2025
EPI_ISL_19747832	2025
EPI_ISL_19747833	2025
EPI_ISL_19747834	2025
EPI_ISL_19747835	2025
EPI_ISL_19747836	2025
EPI_ISL_19747837	2025
EPI_ISL_19747838	2025
EPI_ISL_19747839	2025
EPI_ISL_19747840	2025
EPI_ISL_19747841	2025
EPI_ISL_19747842	2025
EPI_ISL_19747843	2025
EPI_ISL_19747844	2025
EPI_ISL_19747845	2025
EPI_ISL_19747846	2025
EPI_ISL_19747847	2025
EPI_ISL_19747848	2025
EPI_ISL_19747849	2025
EPI_ISL_19747850	2025
EPI_ISL_19747851	2025
EPI_ISL_19747852	2025
EPI_ISL_19747853	2025
EPI_ISL_19747854	2025
EPI_ISL_19750134	2025
EPI_ISL_19750671	2025
EPI_ISL_19750672	2025
EPI_ISL_19750675	2025
EPI_ISL_19750677	2025
EPI_ISL_19750679	2025
EPI_ISL_19750683	2025
EPI_ISL_19750684	2025
EPI_ISL_19750685	2025
EPI_ISL_19750686	2025
EPI_ISL_19750687	2025
EPI_ISL_19750689	2025
EPI_ISL_19750701	2025
EPI_ISL_19750702	2025
EPI_ISL_19750716	2025
EPI_ISL_19750730	2025
EPI_ISL_19750731	2025
EPI_ISL_19750733	2025
EPI_ISL_19750737	2025
EPI_ISL_19750738	2025
EPI_ISL_19750740	2025
EPI_ISL_19750746	2025
EPI_ISL_19751219	2025
EPI_ISL_19751220	2025
EPI_ISL_19755601	2025
EPI_ISL_19766924	2025
EPI_ISL_19766925	2025
EPI_ISL_19769498	2025
EPI_ISL_19769508	2025
EPI_ISL_19769533	2025
EPI_ISL_19769580	2025
EPI_ISL_19769971	2025
EPI_ISL_19770733	2025
EPI_ISL_19770734	2025
EPI_ISL_19770735	2025
EPI_ISL_19770737	2025
EPI_ISL_19770739	2025
EPI_ISL_19770740	2025
EPI_ISL_19770741	2025
EPI_ISL_19770742	2025
EPI_ISL_19770743	2025
EPI_ISL_19770744	2025
EPI_ISL_19770745	2025
EPI_ISL_19770747	2025
EPI_ISL_19770748	2025
EPI_ISL_19770749	2025
EPI_ISL_19770750	2025
EPI_ISL_19770751	2025
EPI_ISL_19770752	2025
EPI_ISL_19770753	2025
EPI_ISL_19770754	2025
EPI_ISL_19770755	2025
EPI_ISL_19770756	2025
EPI_ISL_19770757	2025
EPI_ISL_19770758	2025
EPI_ISL_19770759	2025
EPI_ISL_19770761	2025
EPI_ISL_19770762	2025
EPI_ISL_19770763	2025
EPI_ISL_19770765	2025
EPI_ISL_19770766	2025
EPI_ISL_19770767	2025
EPI_ISL_19770768	2025
EPI_ISL_19770770	2025
EPI_ISL_19770771	2025
EPI_ISL_19770774	2025
EPI_ISL_19770775	2025
EPI_ISL_19770776	2025
EPI_ISL_19770777	2025
EPI_ISL_19770778	2025
EPI_ISL_19770779	2025
EPI_ISL_19770780	2025
EPI_ISL_19770781	2025
EPI_ISL_19777761	2025
EPI_ISL_19777762	2025
EPI_ISL_19777764	2025
EPI_ISL_19777766	2025
EPI_ISL_19777767	2025
EPI_ISL_19777769	2025
EPI_ISL_19777770	2025
EPI_ISL_19777771	2025
EPI_ISL_19777772	2025
EPI_ISL_19777773	2025
EPI_ISL_19777774	2025
EPI_ISL_19777776	2025
EPI_ISL_19777777	2025
EPI_ISL_19777779	2025
EPI_ISL_19777780	2025
EPI_ISL_19777782	2025
EPI_ISL_19777784	2025
EPI_ISL_19777785	2025
EPI_ISL_19777786	2025
EPI_ISL_19777787	2025
EPI_ISL_19777788	2025
EPI_ISL_19777789	2025
EPI_ISL_19777790	2025
EPI_ISL_19777792	2025
EPI_ISL_19777793	2025
EPI_ISL_19777794	2025
EPI_ISL_19777795	2025
EPI_ISL_19777796	2025
EPI_ISL_19777797	2025
EPI_ISL_19777798	2025
EPI_ISL_19777799	2025
EPI_ISL_19777800	2025
EPI_ISL_19777802	2025
EPI_ISL_19777803	2025
EPI_ISL_19777804	2025
EPI_ISL_19777805	2025
EPI_ISL_19777806	2025
EPI_ISL_19777807	2025
EPI_ISL_19777808	2025
EPI_ISL_19777809	2025
EPI_ISL_19777810	2025
EPI_ISL_19777811	2025
EPI_ISL_19777812	2025
EPI_ISL_19777813	2025
EPI_ISL_19777814	2025
EPI_ISL_19777815	2025
EPI_ISL_19777816	2025
EPI_ISL_19777817	2025
EPI_ISL_19777818	2025
EPI_ISL_19777819	2025
EPI_ISL_19777820	2025
EPI_ISL_19777821	2025
EPI_ISL_19777822	2025
EPI_ISL_19777823	2025
EPI_ISL_19777824	2025
EPI_ISL_19777826	2025
EPI_ISL_19777827	2025
EPI_ISL_19777828	2025
EPI_ISL_19777829	2025
EPI_ISL_19777830	2025
EPI_ISL_19777831	2025
EPI_ISL_19777832	2025
EPI_ISL_19777833	2025
EPI_ISL_19777834	2025
EPI_ISL_19777835	2025
EPI_ISL_19777836	2025
EPI_ISL_19777839	2025
EPI_ISL_19777840	2025
EPI_ISL_19777841	2025
EPI_ISL_19777842	2025
EPI_ISL_19777843	2025
EPI_ISL_19777844	2025
EPI_ISL_19777845	2025
EPI_ISL_19777846	2025
EPI_ISL_19777847	2025
EPI_ISL_19777849	2025
EPI_ISL_19777852	2025
EPI_ISL_19777853	2025
EPI_ISL_19777854	2025
EPI_ISL_19777855	2025
EPI_ISL_19777856	2025
EPI_ISL_19777857	2025
EPI_ISL_19782664	2025
EPI_ISL_19782672	2025
EPI_ISL_19782673	2025
EPI_ISL_19782676	2025
EPI_ISL_19782678	2025
EPI_ISL_19782690	2025
EPI_ISL_19782700	2025
EPI_ISL_19782704	2025
EPI_ISL_19782705	2025
EPI_ISL_19782706	2025
EPI_ISL_19782716	2025
EPI_ISL_19782717	2025
EPI_ISL_19782720	2025
EPI_ISL_19782724	2025
EPI_ISL_19782731	2025
EPI_ISL_19782735	2025
EPI_ISL_19782739	2025
EPI_ISL_19786050	2025
EPI_ISL_19786053	2025
EPI_ISL_19786054	2025
EPI_ISL_19786055	2025
EPI_ISL_19786065	2025
EPI_ISL_19786067	2025
EPI_ISL_19786069	2025
EPI_ISL_19786074	2025
EPI_ISL_19786076	2025
EPI_ISL_19786080	2025
EPI_ISL_19786082	2025
EPI_ISL_19786085	2025
EPI_ISL_19786088	2025
EPI_ISL_19786090	2025
EPI_ISL_19786093	2025
EPI_ISL_19786097	2025
EPI_ISL_19786098	2025
EPI_ISL_19786100	2025
EPI_ISL_19786101	2025
EPI_ISL_19786106	2025
EPI_ISL_19786107	2025
EPI_ISL_19786108	2025
EPI_ISL_19786110	2025
EPI_ISL_19786113	2025
EPI_ISL_19786114	2025
EPI_ISL_19786115	2025
EPI_ISL_19786117	2025
EPI_ISL_19786120	2025
EPI_ISL_19786124	2025
EPI_ISL_19786126	2025
EPI_ISL_19786133	2025
